"";"pred";"obs"
"1";0,240729078650475;0,162077990832889
"2";0,885185241699219;0,958888811732623
"3";0,401067167520523;0,391179778028648
"4";0,266780018806458;0,316556629290062
"5";0,136352866888046;0,0939329785457326
"6";0,457089513540268;0,471782757488047
"7";0,257144719362259;0,256633867114336
"8";0,389852315187454;0,327644196527824
"9";0,260001629590988;0,260246661523525
"10";0,575135231018066;0,440887029796612
"11";0,345717430114746;0,357418720752927
"12";0,53790283203125;0,659399518111362
"13";0,634632706642151;0,520867074146433
"14";0,366243958473206;0,362401902638642
"15";0,423702538013458;0,387068677888842
"16";0,516032695770264;0,515385598988055
"17";0,374616682529449;0,431792735313136
"18";0,689033806324005;0,74324160317034
"19";0,499858856201172;0,58390434991664
"20";0,396415889263153;0,492836676039284
"21";0,274165749549866;0,266724810432909
"22";0,514841616153717;0,482371994079282
"23";0,613961815834045;0,602591281988072
"24";0,322677612304688;0,435280937717228
"25";0,411263287067413;0,283667628844341
"26";0,555333316326141;0,480877051971522
"27";0,415520757436752;0,502180142075001
"28";0,138642057776451;0,0908184898671606
"29";0,165347367525101;0,0923134444328752
"30";0,163144946098328;0,186246435436562
"31";0,394133150577545;0,360533209431499
"32";0,521372377872467;0,423196709186414
"33";0,352116644382477;0,280553140165769
"34";0,805752873420715;0,772019491018301
"35";0,282096952199936;0,176529218301463
"36";0,144275695085526;0,1478759224586
"37";0,9200439453125;1
"38";0,328922808170319;0,274822468539242
"39";0,773899614810944;0,809517872418534
"40";0,531944870948792;0,393795936060694
"41";0,421573966741562;0,332129072682922
"42";0,163683071732521;0,167185752265747
"43";0,306791424751282;0,267347720626578
"44";0,306504011154175;0,361529845808642
"45";0,163840055465698;0,181263228634938
"46";0,205218613147736;0,16643827498289
"47";0,191546142101288;0,258502560321479
"48";0,287144899368286;0,320044856610062
"49";0,408159643411636;0,377476040300886
"50";0,41550213098526;0,464806277932136
"51";0,25082066655159;0,229226366742902
"52";0,623508810997009;0,666500602130325
"53";0,508419334888458;0,378597256225171
"54";0,393740117549896;0,373738666344554
"55";0,514475584030151;0,618911165289926
"56";0,391723096370697;0,480005007599477
"57";0,1891920119524;0,173539309170034
"58";0,727724254131317;0,80067272457139
"59";0,51742559671402;0,410738754472125
"60";0,343684077262878;0,381587140440691
"61";0,513497650623322;0,441883641257846
"62";0,709254026412964;0,486358539587855
"63";0,41735827922821;0,410863358935178
"64";0,410469651222229;0,384452470024977
"65";0,259540736675262;0,294506036987817
"66";0,65380871295929;0,743989043079333
"67";0,43032318353653;0,436402166099468
"68";0,838238894939423;0,783231575513431
"69";0,34973555803299;0,380839700531698
"70";0,339487344026566;0,291391548309245
"71";0,427559852600098;0,387068677888842
"72";0,488004088401794;0,385947449506601
"73";0,62684953212738;0,619284941305218
"74";0,124618463218212;0,105394296882878
"75";0,427035003900528;0,304098674575774
"76";0,549135208129883;0,268095185451481
"77";0,410921990871429;0,380590528979458
"78";0,801876842975616;0,794443747214246
"79";0,541984081268311;0,511399053479483
"80";0,674769461154938;0,701133703778091
"81";0,289899349212646;0,152111627061458
"82";0,558988988399506;0,59100537164583
"83";0,492694109678268;0,495951164717856
"84";0,415549010038376;0,288775390277199
"85";0,454604923725128;0,465553780130903
"86";0,620025336742401;0,677837340920327
"87";0,14174297451973;0,100411114997162
"88";0,499355614185333;0,482994879357042
"89";0,848591685295105;0,884141083446894
"90";0,563170909881592;0,615422962885834
"91";0,467552036046982;0,540301508416632
"92";0,487840235233307;0,385822845043549
"93";0,538927376270294;0,547153371051535
"94";0,869915187358856;0,933972902304047
"95";0,315340220928192;0,461816406174571
"96";0,624081492424011;0,615298395796646
"97";0,240504994988441;0,164943320417175
"98";0,298694968223572;0,276691186662294
"99";0,294739425182343;0,329762048829253
"100";0,299076229333878;0,275943696921482
"101";0,370897114276886;0,325650923773537
"102";0,411236524581909;0,416469401182743
"103";0,544271945953369;0,435280937717228
"104";0,157640695571899;0,102279808204306
"105";0,541401088237762;0,547028816420302
"106";0,532755672931671;0,625264747110122
"107";0,274055033922195;0,207798684634326
"108";0,280026316642761;0,290145777753726
"109";0,487701773643494;0,43403511732989
"110";0,201031729578972;0,168057809095747
"111";0,412250250577927;0,478136289476424
"112";0,67119973897934;0,733898137134624
"113";0,119027733802795;0,116108137937166
"114";0,12450110912323;0,0959262513000187
"115";0,473885267972946;0,507412507970911
"116";0,725370645523071;0,524355289008479
"117";0,372692883014679;0,337859744309449
"118";0,469806551933289;0,409119207901313
"119";0,582862615585327;0,66301233743646
"120";0,188915848731995;0,165441638605747
"121";0,575160443782806;0,476267621185191
"122";0,342854768037796;0,381587140440691
"123";0,5549276471138;0,480877051971522
"124";0,334032118320465;0,284913436773725
"125";0,280712425708771;0,176529218301463
"126";0,659596025943756;0,624392702738077
"127";0,415738821029663;0,403014835007222
"128";0,466070652008057;0,462314686989278
"129";0,861386954784393;0,760807319317486
"130";0,392255455255508;0,290021198206583
"131";0,714796602725983;0,519496699127861
"132";0,476225972175598;0,460446018698045
"133";0,557230174541473;0,602092951341546
"134";0,526528298854828;0,527843553702343
"135";0,483170956373215;0,374610723174554
"136";0,511110186576843;0,521739130976433
"137";0,497728288173676;0,559985051949297
"138";0,598950624465942;0,532577588951728
"139";0,407030493021011;0,436900496745995
"140";0,503984093666077;0,501058926150714
"141";0,096586100757122;0,0320169436157205
"142";0,269560813903809;0,217266730217185
"143";0,569825053215027;0,493459573774999
"144";0,401579618453979;0,274947060544339
"145";0,337808340787888;0,426435802328038
"146";0,501718580722809;0,513766052417243
"147";0,524459004402161;0,45546281189642
"148";0,594452142715454;0,554005233686439
"149";0,143628045916557;0,130310206311454
"150";0,155489400029182;0,140027410988599
"151";0,722068905830383;0,722063067698096
"152";0,487829118967056;0,421328053353135
"153";0,586760759353638;0,546530485773776
"154";0,717871725559235;0,779494251388919
"155";0,645660519599915;0,667870939775033
"156";0,367115944623947;0,260620412622908
"157";0,839478015899658;0,864208281156304
"158";0,643369436264038;0,643204189440742
"159";0,202225103974342;0,189859229845751
"160";0,240330591797829;0,171670628420845
"161";0,805692791938782;0,802915168877916
"162";0,460933923721313;0,327644196527824
"163";0,383615791797638;0,402890230544169
"164";0,234145447611809;0,306341106424346
