"";"pred";"obs"
"1";0,63998955488205;0,66301233743646
"2";0,646817326545715;0,733773532671572
"3";0,754756987094879;0,967484738195708
"4";0,268419623374939;0,337361413662923
"5";0,37201389670372;0,472156483671521
"6";0,477728635072708;0,442008245720898
"7";0,471245467662811;0,509779506908671
"8";0,615652978420258;0,54690421195725
"9";0,468432396650314;0,524106179746012
"10";0,386315524578094;0,418961004583556
"11";0,742062568664551;0,824342863444447
"12";0,411878556013107;0,384701629119263
"13";0,280386745929718;0,313940471258016
"14";0,125536695122719;0,112495331070022
"15";0,185972884297371;0,149246297477172
"16";0,357791572809219;0,289398275554959
"17";0,269202500581741;0,266724810432909
"18";0,279817938804626;0,382210025718451
"19";0,217847406864166;0,212034389237184
"20";0,363432824611664;0,369253765273546
"21";0,269990980625153;0,31257008378149
"22";0,570246994495392;0,483617826924575
"23";0,154919967055321;0,158714343060031
"24";0,611750483512878;0,638470204023177
"25";0,474180907011032;0,443254028734372
"26";0,408511430025101;0,370997903849456
"27";0,75693666934967;0,741995770325047
"28";0,193051770329475;0,249408253380049
"29";0,83412754535675;0,654914704246037
"30";0,553280174732208;0,542045609618677
"31";0,879514336585999;0,708483897059522
"32";0,422820389270782;0,448486394630283
"33";0,242011085152626;0,281425196995769
"34";0,257207274436951;0,244674218130665
"35";0,185430184006691;0,0773638987757294
"36";0,197723686695099;0,185498933237796
"37";0,285411328077316;0,318799061138634
"38";0,296209156513214;0,287654174352913
"39";0,869814693927765;0,815622332518309
"40";0,201115861535072;0,232216263416376
"41";0,57608699798584;0,757568213717908
"42";0,491674721240997;0,464432564206617
"43";0,521817266941071;0,471159872210287
"44";0,468517273664474;0,431169800203558
"45";0,328589975833893;0,366388448147214
"46";0,936449825763702;0,851750326442016
"47";0,214778244495392;0,168680706831461
"48";0,351947218179703;0,267970605904338
"49";0,474332094192505;0,427432413789272
"50";0,327729344367981;0,467297881332948
"51";0,495952159166336;0,361529845808642
"52";0,268298298120499;0,25551265119005
"53";0,64275735616684;0,816494389348309
"54";0,398259282112122;0,332129072682922
"55";0,116299144923687;0,0713840805128711
"56";0,321846663951874;0,56658779286378
"57";0,676584661006927;0,596860635277454
"58";0,474127382040024;0,38308213238027
"59";0,21839228272438;0,216270106297997
"60";0,627879440784454;0,630746234726454
"61";0,455038577318192;0,429425686543558
"62";0,661820471286774;0,989410763408765
"63";0,46528097987175;0,417590617107029
"64";0,70014762878418;0,525601109395817
"65";0,871009469032288;0,933972902304047
"66";0,844567835330963;0,880279055195691
"67";0,174926966428757;0,155350695287173
"68";0,723471283912659;0,683941713814419
"69";0,411815673112869;0,452223768586614
"70";0,484005957841873;0,502927644273767
"71";0,133332431316376;0,0916905466971607
"72";0,772046267986298;0,805032996263436
"73";0,177750259637833;0,206552889162897
"74";0,39637753367424;0,346206573968022
"75";0,376708030700684;0,529961381087863
"76";0,614856421947479;0,54690421195725
"77";0,169533669948578;0,298118856312915
"78";0,487833023071289;0,450105891369276
"79";0,571103990077972;0,577301596544203
"80";0,1253402531147;0,0645322054200126
"81";0,518414914608002;0,460570573329278
"82";0,372031003236771;0,450604222015802
"83";0,38007315993309;0,321041492987206
"84";0,273435235023499;0,343839550114353
"85";0,342404305934906;0,390681447382122
"86";0,13108928501606;0,113865706088594
"87";0,391927778720856;0,511523608110717
"88";0,409855633974075;0,464183392654376
"89";0,559492766857147;0,600224233218493
"90";0,36649614572525;0,365267232222928
"91";0,552611291408539;0,552011960932153
"92";0,17569600045681;0,135667126838598
"93";0,174363866448402;0,143141899667171
"94";0,15006060898304;0,184876047960036
"95";0,364894449710846;0,389684835920888
"96";0,436951488256454;0,43403511732989
"97";0,169545695185661;0,158340604418602
"98";0,429714798927307;0,391553491754167
"99";0,230909004807472;0,240064787344333
"100";0,560055494308472;0,513766052417243
"101";0,475740313529968;0,457954415297232
"102";0,447079718112946;0,374610723174554
"103";0,611121356487274;0,535318301615007
"104";0,197795584797859;0,120219262992881
"105";0,481013238430023;0,561480043888876
"106";0,562962174415588;0,667372658960325
"107";0,329997628927231;0,345708243321496
"108";0,235730096697807;0,318176175860874
"109";0,408925980329514;0,443876914012132
"110";0,31622526049614;0,334246924984351
"111";0,265468299388885;0,298741741590675
"112";0,309101670980453;0,341223367166398
"113";0,67764675617218;0,55923759958235
"114";0,222396165132523;0,230970492860857
"115";0,393641591072083;0,423819594464173
"116";0,76577615737915;0,821851309875453
"117";0,229446038603783;0,221128696178615
"118";0,466050148010254;0,483742381555809
"119";0,395760536193848;0,423819594464173
"120";0,0829054787755013;0,0492089211214382
"121";0,436607033014297;0,361529845808642
"122";0,209015503525734;0,125077865331453
"123";0,539784729480743;0,462065515437038
"124";0,0991751626133919;0,0566836939500111
"125";0,29446941614151;0,29550267336496
"126";0,604434072971344;0,618288280012166
"127";0,197396069765091;0,189485503662277
"128";0,728127360343933;0,894979441758551
"129";0,361937552690506;0,296623889289246
