"";"pred";"obs"
"1";0,871009469032288;0,933972902304047
"2";0,540168344974518;0,494580789699285
"3";0,423150599002838;0,382708356364977
"4";0,21839228272438;0,216270106297997
"5";0,0986503437161446;0,096673728582876
"6";0,516390860080719;0,425065427309466
"7";0,396840274333954;0,346206573968022
"8";0,398090064525604;0,359411993507213
"9";0,364335596561432;0,378597256225171
"10";0,54167628288269;0,60956769925421
"11";0,114119715988636;0,0954279331114472
"12";0,446131587028503;0,468543664346422
"13";0,198612198233604;0,163323786304318
"14";0,0691667273640633;0
"15";0,207053706049919;0,187367651360848
"16";0,428433746099472;0,283916800396582
"17";0,223637372255325;0,162327149927175
"18";0,268057465553284;0,23931732251943
"19";0,731277883052826;0,600473404770734
"20";0,540277540683746;0,516631369543575
"21";0,287205040454865;0,284664265221484
"22";0,443020552396774;0,366139276594974
"23";0,297990828752518;0,270835935488624
"24";0,352346479892731;0,342095448912307
"25";0,287382364273071;0,285162570952101
"26";0,429890066385269;0,405755609960274
"27";0,331923454999924;0,451849992571322
"28";0,585495293140411;0,640214305225223
"29";0,364615470170975;0,296748481294344
"30";0,103774435818195;0,0311448867857204
"31";0,127549812197685;0,113118228805736
"32";0,234673053026199;0,234583287270046
"33";0,294708549976349;0,382832960828029
"34";0,488860994577408;0,261866208094337
"35";0,423179715871811;0,397035029202318
"36";0,709175288677216;0,901582145299169
"37";0,48036977648735;0,388189893813128
"38";0,1914933770895;0,186993900261465
"39";0,354246914386749;0,332253652230065
"40";0,20583912730217;0,126199081255739
"41";0,16638395190239;0,137411240498598
"42";0,405836760997772;0,315809152007204
"43";0,471384018659592;0,431543563760896
"44";0,460489094257355;0,435280937717228
"45";0,40039598941803;0,35280927750864
"46";0,276833266019821;0,304472413217202
"47";0,72846245765686;0,647689065595841
"48";0,879309475421906;0,779494251388919
"49";0,315977364778519;0,390307721198648
"50";0,899740278720856;0,779494251388919
"51";0,783018410205841;0,827457352123019
"52";0,8361856341362;0,703500690257897
"53";0,596490442752838;0,422573823908654
"54";0,313893556594849;0,113865706088594
"55";0,472136169672012;0,443378583365606
"56";0,503600537776947;0,603463326360118
"57";0,546164274215698;0,476765901999898
"58";0,191881865262985;0,195216150372895
"59";0,243028074502945;0,163074627210032
"60";0,224192455410957;0,291017834583726
"61";0,426863729953766;0,548897472253581
"62";0,649466753005981;0,678709385292373
"63";0,212774261832237;0,158465183965745
"64";0,66590541601181;0,920767408017127
"65";0,146317660808563;0,127195717632882
"66";0,579762399196625;0,642456749531749
"67";0,589334845542908;0,482371994079282
"68";0,262209087610245;0,407998041808846
"69";0,105966947972775;0,0752460464743004
"70";0,493946045637131;0,456833199372946
"71";0,261923879384995;0,250529481762289
"72";0,164703577756882;0,123582910765738
"73";0,465953409671783;0,392051822400693
"74";0,675712287425995;0,656409633895842
"75";0,24104355275631;0,158963502154317
"76";0,428005874156952;0,391553491754167
"77";0,555494248867035;0,636975212083598
"78";0,385521054267883;0,355674594634972
"79";0,275969922542572;0,243926753305762
"80";0,239973574876785;0,158963502154317
"81";0,337286829948425;0,318799061138634
"82";0,642579436302185;0,709729667615041
"83";0,608859062194824;0,768531188950572
"84";0,728631496429443;0,647190734949314
"85";0,614350914955139;0,669365919256657
"86";0,308589935302734;0,36726049251926
"87";0,451989442110062;0,565341972476441
"88";0,361416429281235;0,315559992912919
"89";0,0994798466563225;0,0574311712328684
"90";0,473314017057419;0,431169800203558
"91";0,397820651531219;0,34309208528945
"92";0,211954206228256;0,136539183668598
"93";0,242940053343773;0,195589901472279
"94";0,487127989530563;0,625015588015836
"95";0,447356462478638;0,456833199372946
"96";0,67652553319931;0,63946681548441
"97";0,24147430062294;0,20904449256371
"98";0,394013702869415;0,297745117671487
"99";0,393937230110168;0,319048232690874
"100";0,538313090801239;0,462065515437038
"101";0,629777073860168;0,581039020332354
"102";0,59363842010498;0,488476416805193
"103";0,442827582359314;0,344462447850067
"104";0,47526878118515;0,488476416805193
"105";0,477168560028076;0,41634484655151
"106";0,300037145614624;0,390806051845174
"107";0,379193216562271;0,370873286928449
"108";0,474670350551605;0,39105521093946
"109";0,725624978542328;0,722063067698096
"110";0,293077945709229;0,382085471087217
"111";0,406986683607101;0,394045095154979
"112";0,488860994577408;0,282670992467198
"113";0,681401908397675;0,459698528957233
"114";0,330345660448074;0,263984060395766
"115";0,312871277332306;0,267347720626578
"116";0,571598589420319;0,566712359952968
"117";0,357572495937347;0,128441513104311
"118";0,238317459821701;0,243926753305762
"119";0,257200121879578;0,164943320417175
"120";0,53832221031189;0,460570573329278
"121";0,385238200426102;0,446866848059471
"122";0,673187613487244;0,807026318849541
"123";0,273966044187546;0,193222877618609
"124";0,477168560028076;0,451974609492329
"125";0,255296230316162;0,192973718524323
"126";0,336879432201385;0,291765299408628
"127";0,414492458105087;0,355300868451498
"128";0,177937507629395;0,155849013475745
"129";0,586258709430695;0,676217794349515
"130";0,876958727836609;0,674847406872989
"131";0,643616378307343;0,593746146598882
"132";0,347159564495087;0,368007994718026
"133";0,662781834602356;0,661766566880941
"134";0,279117286205292;0,220007480254329
"135";0,58517062664032;0,676342348980749
"136";0,389291077852249;0,379095537039879
"137";0,26185017824173;0,297371391488013
"138";0,409841448068619;0,543291392632151
"139";0,284567624330521;0,295627252912103
"140";0,531665623188019;0,654914704246037
"141";0,650187432765961;0,536190358445007
"142";0,821932673454285;0,731780259917286
"143";0,445588916540146;0,436028439915995
"144";0,76860785484314;0,859225174018318
"145";0,379013538360596;0,370499573202929
"146";0,558942496776581;0,506789572861332
"147";0,0822236761450768;0,0671483759100131
"148";0,447665899991989;0,271209674130053
"149";0,349199205636978;0,266226504702292
"150";0,32047101855278;0,346455708146399
"151";0,668812870979309;0,486358539587855
"152";0,331206768751144;0,310203072385775
"153";0,677061676979065;0,552510291578679
"154";0,424558192491531;0,436402166099468
"155";0,45573702454567;0,429425686543558
"156";0,274897843599319;0,275320799185768
"157";0,496341586112976;0,495826610086623
"158";0,507384955883026;0,410738754472125
"159";0,491647005081177;0,67036253071789
"160";0,441052973270416;0,426809528511512
"161";0,532266497612;0,482371994079282
"162";0,0905595868825912;0,0666500577214416
"163";0,161089479923248;0,227482253082902
"164";0,438704997301102;0,414102414702938
"165";0,21550278365612;0,138657035970027
"166";0,207415863871574;0,162077990832889
"167";0,506827294826508;0,63772270182441
"168";0,83036869764328;0,717079860896471
"169";0,29794630408287;0,269963878658624
"170";0,448052793741226;0,437149606008462
"171";0,436368852853775;0,460570573329278
"172";0,159824565052986;0,181387808182081
"173";0,48904749751091;0,461567234622331
"174";0,448405116796494;0,403762337205988
"175";0,676784515380859;0,552510291578679
"176";0,18546387553215;0,165067899964318
"177";0,129717394709587;0,0847140920571594
"178";0,766483843326569;0,732029419011571
"179";0,189179182052612;0,214401413090854
"180";0,464205026626587;0,339603845511495
"181";0,216558948159218;0,189485503662277
"182";0,819989681243896;0,899090591730175
"183";0,269392669200897;0,40986671010008
"184";0,248062655329704;0,223620299579427
"185";0,254344344139099;0,194593265095136
"186";0,234225288033485;0,234832446364332
"187";0,211141124367714;0,136539183668598
"188";0,326814204454422;0,299862969972916
"189";0,413093209266663;0,458826472127232
"190";0,341156750917435;0,305593641599443
"191";0,51486337184906;0,522860346900719
"192";0,391136527061462;0,504173414829287
"193";0,13696414232254;0,152734524797173
"194";0,51505309343338;0,662514006789934
"195";0,383533358573914;0,398156245126604
"196";0,191385716199875;0,262489105830051
"197";0,647227823734283;0,692537677651369
"198";0,566462457180023;0,577924531653782
"199";0,140724748373032;0,150367513401458
"200";0,245167464017868;0,19023296848718
"201";0,223739057779312;0,238569832778618
"202";0,9102543592453;0,801918507584864
"203";0,519101619720459;0,536190358445007
"204";0,569891929626465;0,480877051971522
"205";0,696946263313293;0,651177267999932
"206";0,676466047763824;0,952659834375479
